R,lim,r,p,q,N,sigma_abs,r_sigma,c0,c1,c2,c3
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,4870,1910,4190,-1100
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,6780,-1910,3010,-6100
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,-4870,3770,-680,6780
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,-1100,-3770,-3010,-3090
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,-3090,4190,680,6100
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,1100,-4190,-1910,-4870
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,3090,3010,3770,1100
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,6100,-3010,1910,-6780
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,-6100,-680,-4190,3090
6.5378,45.0,901.645717,224698,363569,605,0.027280,24.596748,-6780,680,-3770,4870
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,5630,1230,4240,-2250
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,6860,-1230,3480,-5470
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-5630,3380,-1390,6860
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-2250,-3380,-3480,-1990
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-1990,4240,1390,5470
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,2250,-4240,-1230,-5630
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,1990,3480,3380,2250
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,5470,-3480,1230,-6860
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-5470,-1390,-4240,1990
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-6860,1390,-3380,5630
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,810,3850,2880,3350
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,4660,-3850,500,-6730
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-6730,2070,-2880,6230
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,6730,-500,3850,-4660
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,3350,-4160,-500,-6230
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,6230,500,4160,-3350
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-3350,-2880,-3850,-810
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-810,4160,2070,4660
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-4660,-2070,-4160,810
6.5378,45.0,901.824260,224787,363713,3131,0.062047,55.955339,-6230,2880,-2070,6730
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,5340,1520,4240,-1780
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,6860,-1520,3300,-5760
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,-5340,3560,-1100,6860
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,-1780,-3560,-3300,-2460
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,-2460,4240,1100,5760
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,1780,-4240,-1520,-5340
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,2460,3300,3560,1780
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,5760,-3300,1520,-6860
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,-5760,-1100,-4240,2460
6.5378,45.0,902.868761,225308,364556,976,0.034602,31.240999,-6860,1100,-3560,5340
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,5080,1750,4220,-1390
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,6830,-1750,3140,-5970
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,-5080,3690,-860,6830
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,-1390,-3690,-3140,-2830
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,-2830,4220,860,5970
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,1390,-4220,-1750,-5080
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,2830,3140,3690,1390
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,5970,-3140,1750,-6830
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,-5970,-860,-4220,2830
6.5378,45.0,903.115157,225431,364755,10141,0.111506,100.702532,-6830,860,-3690,5080
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,5810,1050,4240,-2540
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,6860,-1050,3590,-5290
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,-5810,3270,-1570,6860
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,-2540,-3270,-3590,-1700
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,-1700,4240,1570,5290
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,2540,-4240,-1050,-5810
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,1700,3590,3270,2540
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,5290,-3590,1050,-6860
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,-5290,-1570,-4240,1700
6.5378,45.0,903.513694,225630,365077,4481,0.074089,66.940272,-6860,1570,-3270,5810
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,5840,1020,4240,-2590
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,6860,-1020,3610,-5260
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-5840,3250,-1600,6860
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-2590,-3250,-3610,-1650
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-1650,4240,1600,5260
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,2590,-4240,-1020,-5840
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,1650,3610,3250,2590
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,5260,-3610,1020,-6860
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-5260,-1600,-4240,1650
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-6860,1600,-3250,5840
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,5260,1600,4240,-1650
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,6860,-1600,3250,-5840
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-5260,3610,-1020,6860
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-1650,-3610,-3250,-2590
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-2590,4240,1020,5840
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,1650,-4240,-1600,-5260
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,2590,3250,3610,1650
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,5840,-3250,1600,-6860
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-5840,-1020,-4240,2590
6.5378,45.0,903.980085,225863,365454,5455,0.081703,73.857972,-6860,1020,-3610,5260
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,970,3820,2960,3220
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,4790,-3820,600,-6780
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-6780,1990,-2960,6180
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,6780,-600,3820,-4790
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,3220,-4190,-600,-6180
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,6180,600,4190,-3220
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-3220,-2960,-3820,-970
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-970,4190,1990,4790
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-4790,-1990,-4190,970
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-6180,2960,-1990,6780
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,4110,2460,4060,-80
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,6570,-2460,2540,-6520
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-4110,4030,-50,6570
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-80,-4030,-2540,-3980
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-3980,4060,50,6520
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,80,-4060,-2460,-4110
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,3980,2540,4030,80
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,6520,-2540,2460,-6570
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-6520,-50,-4060,3980
6.5378,45.0,904.556243,226151,365920,2321,0.053260,48.176758,-6570,50,-4030,4110
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,4920,1890,4210,-1150
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,6810,-1890,3040,-6100
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-4920,3770,-710,6810
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-1150,-3770,-3040,-3060
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-3060,4210,710,6100
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,1150,-4210,-1890,-4920
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,3060,3040,3770,1150
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,6100,-3040,1890,-6810
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-6100,-710,-4210,3060
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-6810,710,-3770,4920
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,4190,2410,4080,-180
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,6600,-2410,2590,-6490
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-4190,4010,-110,6600
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-180,-4010,-2590,-3900
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-3900,4080,110,6490
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,180,-4080,-2410,-4190
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,3900,2590,4010,180
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,6490,-2590,2410,-6600
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-6490,-110,-4080,3900
6.5378,45.0,904.802181,226274,366119,11521,0.118629,107.335921,-6600,110,-4010,4190
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,5160,1700,4240,-1490
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,6860,-1700,3190,-5940
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,-5160,3670,-920,6860
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,-1490,-3670,-3190,-2750
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,-2750,4240,920,5940
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,1490,-4240,-1700,-5160
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,2750,3190,3670,1490
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,5940,-3190,1700,-6860
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,-5940,-920,-4240,2750
6.5378,45.0,905.843247,226795,366962,9371,0.106866,96.803926,-6860,920,-3670,5160
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,1070,3800,3010,3140
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,4870,-3800,660,-6810
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,-6810,1940,-3010,6150
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,6810,-660,3800,-4870
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,3140,-4210,-660,-6150
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,6150,660,4210,-3140
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,-3140,-3010,-3800,-1070
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,-1070,4210,1940,4870
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,-4870,-1940,-4210,1070
6.5378,45.0,906.486064,227117,367483,12911,0.125348,113.626581,-6150,3010,-1940,6810
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,4450,2250,4140,-500
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,6700,-2250,2750,-6390
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,-4450,3950,-310,6700
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,-500,-3950,-2750,-3640
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,-3640,4140,310,6390
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,500,-4140,-2250,-4450
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,3640,2750,3950,500
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,6390,-2750,2250,-6700
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,-6390,-310,-4140,3640
6.5378,45.0,906.883119,227316,367805,7211,0.093637,84.917607,-6700,310,-3950,4450
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,1360,3720,3140,2880
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,5080,-3720,840,-6860
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-6860,1780,-3140,6020
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,6860,-840,3720,-5080
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,2880,-4240,-840,-6020
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,6020,840,4240,-2880
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-2880,-3140,-3720,-1360
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-1360,4240,1780,5080
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-5080,-1780,-4240,1360
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-6020,3140,-1780,6860
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,5080,1780,4240,-1360
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,6860,-1780,3140,-6020
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-5080,3720,-840,6860
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-1360,-3720,-3140,-2880
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-2880,4240,840,6020
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,1360,-4240,-1780,-5080
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,2880,3140,3720,1360
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,6020,-3140,1780,-6860
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-6020,-840,-4240,2880
6.5378,45.0,907.744456,227748,368504,2480,0.054861,49.799598,-6860,840,-3720,5080
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,4530,2200,4160,-600
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,6730,-2200,2800,-6360
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-4530,3930,-370,6730
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-600,-3930,-2800,-3560
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-3560,4160,370,6360
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,600,-4160,-2200,-4530
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,3560,2800,3930,600
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,6360,-2800,2200,-6730
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-6360,-370,-4160,3560
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-6730,370,-3930,4530
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,0,4060,2510,4060
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,4060,-4060,0,-6570
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-6570,2510,-2510,6570
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,6570,0,4060,-4060
6.5378,45.0,907.921799,227837,368648,5041,0.078201,71.000000,-4060,-2510,-4060,0
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,5580,1330,4270,-2120
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,6910,-1330,3450,-5600
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,-5580,3460,-1310,6910
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,-2120,-3460,-3450,-2150
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,-2150,4270,1310,5600
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,2120,-4270,-1330,-5580
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,2150,3450,3460,2120
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,5600,-3450,1330,-6910
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,-5600,-1310,-4270,2150
6.5378,45.0,908.166825,227960,368847,14311,0.131725,119.628592,-6910,1310,-3460,5580
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,5680,1230,4270,-2280
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,6910,-1230,3510,-5500
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-5680,3400,-1410,6910
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-2280,-3400,-3510,-1990
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-1990,4270,1410,5500
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,2280,-4270,-1230,-5680
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,1990,3510,3400,2280
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,5500,-3510,1230,-6910
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-5500,-1410,-4270,1990
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-6910,1410,-3400,5680
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,5500,1410,4270,-1990
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,6910,-1410,3400,-5680
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-5500,3510,-1230,6910
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-1990,-3510,-3400,-2280
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-2280,4270,1230,5680
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,1990,-4270,-1410,-5500
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,2280,3400,3510,1990
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,5680,-3400,1410,-6910
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-5680,-1230,-4270,2280
6.5378,45.0,908.385927,228070,369025,6025,0.085449,77.620873,-6910,1230,-3510,5500
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,5470,1440,4270,-1940
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,6910,-1440,3380,-5710
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-5470,3530,-1200,6910
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-1940,-3530,-3380,-2330
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-2330,4270,1200,5710
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,1940,-4270,-1440,-5470
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,2330,3380,3530,1940
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,5710,-3380,1440,-6910
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-5710,-1200,-4270,2330
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-6910,1200,-3530,5470
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,5050,1810,4240,-1310
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,6860,-1810,3120,-6050
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-5050,3740,-810,6860
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-1310,-3740,-3120,-2930
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-2930,4240,810,6050
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,1310,-4240,-1810,-5050
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,2930,3120,3740,1310
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,6050,-3120,1810,-6860
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-6050,-810,-4240,2930
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-6860,810,-3740,5050
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,260,4010,2640,3850
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,4270,-4010,160,-6650
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-6650,2380,-2640,6490
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,6650,-160,4010,-4270
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,3850,-4110,-160,-6490
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,6490,160,4110,-3850
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-3850,-2640,-4010,-260
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-260,4110,2380,4270
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-4270,-2380,-4110,260
6.5378,45.0,908.563146,228159,369169,8591,0.102016,92.687648,-6490,2640,-2380,6650
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,5760,1150,4270,-2410
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,6910,-1150,3560,-5420
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,-5760,3350,-1490,6910
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,-2410,-3350,-3560,-1860
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,-1860,4270,1490,5420
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,2410,-4270,-1150,-5760
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,1860,3560,3350,2410
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,5420,-3560,1150,-6910
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,-5420,-1490,-4270,1860
6.5378,45.0,908.959293,228358,369491,2861,0.058846,53.488316,-6910,1490,-3350,5760
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,420,3980,2720,3720
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,4400,-3980,260,-6700
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,-6700,2300,-2720,6440
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,6700,-260,3980,-4400
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,3720,-4140,-260,-6440
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,6440,260,4140,-3720
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,-3720,-2720,-3980,-420
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,-420,4140,2300,4400
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,-4400,-2300,-4140,420
6.5378,45.0,909.599908,228680,370012,6416,0.088061,80.099938,-6440,2720,-2300,6700
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,1230,3770,3090,3010
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,5000,-3770,760,-6860
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-6860,1860,-3090,6100
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,6860,-760,3770,-5000
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,3010,-4240,-760,-6100
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,6100,760,4240,-3010
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-3010,-3090,-3770,-1230
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-1230,4240,1860,5000
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-5000,-1860,-4240,1230
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-6100,3090,-1860,6860
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,4660,2120,4190,-760
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,6780,-2120,2880,-6310
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-4660,3900,-470,6780
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-760,-3900,-2880,-3430
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-3430,4190,470,6310
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,760,-4190,-2120,-4660
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,3430,2880,3900,760
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,6310,-2880,2120,-6780
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-6310,-470,-4190,3430
6.5378,45.0,909.995604,228879,370334,671,0.028466,25.903668,-6780,470,-3900,4660
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,50,4060,2540,4030
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,4110,-4060,30,-6600
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-6600,2490,-2540,6570
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,6600,-30,4060,-4110
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,4030,-4080,-30,-6570
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,6570,30,4080,-4030
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-4030,-2540,-4060,-50
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-50,4080,2490,4110
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-4110,-2490,-4080,50
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-6570,2540,-2490,6600
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,4110,2490,4080,-50
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,4030,2540,4060,50
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,6600,-2490,2540,-6570
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,6570,-2540,2490,-6600
6.5378,45.0,910.063180,228913,370389,7405,0.094556,86.052310,-4110,4060,-30,6600
